chromosome,position,NCP_score,NCP_score/noise_ratio
10,140576,1.84,1.227
10,140750,4.53,2.059
10,140910,2.39,0.905
10,141079,0.89,0.5820000000000001
10,141272,1.51,1.218
10,141432,1.16,0.48700000000000004
10,141624,3.34,2.075
10,141765,1.76,1.121
10,141915,1.41,0.562
10,142111,2.92,0.76
10,142273,3.09,1.162
10,142429,5.36,2.404
10,142592,1.55,0.728
10,142832,1.87,0.87
10,142998,2.88,1.8230000000000002
10,143192,0.66,0.653
10,143379,1.86,1.329
10,143692,2.58,0.794
10,144030,2.07,0.995
10,144193,1.26,0.5
10,144382,2.78,0.993
10,144521,6.13,2.064
10,144705,2.25,0.8959999999999999
10,144866,2.08,4.16
10,145147,1.46,1.46
10,145302,1.46,0.52
10,145434,1.82,0.545
10,145630,1.66,0.755
10,145862,1.69,0.797
10,146043,1.32,0.7759999999999999
10,146342,1.32,0.41100000000000003
10,146860,1.35,0.7070000000000001
10,147126,1.6,0.667
10,147243,1.69,0.484
10,147433,1.87,0.41600000000000004
10,147585,3.84,1.005
10,147739,1.06,0.627
10,148282,1.81,0.47100000000000003
10,148449,1.58,0.433
10,148609,1.51,0.5589999999999999
10,148955,2.73,1.3119999999999998
10,149095,2.47,1.8030000000000002
10,149388,1.86,0.41200000000000003
10,149539,4.59,1.0270000000000001
10,149674,1.77,0.47700000000000004
10,150045,2.79,0.609
10,150760,0.57,0.687
10,151292,1.99,0.708
10,151453,3.18,1.148
10,151594,2.76,0.8
10,151825,2.31,0.778
10,151959,3.4,1.318
10,152140,2.34,1.0090000000000001
10,152268,1.4,0.654
10,152420,1.06,0.45299999999999996
10,152617,1.82,0.591
10,152780,2.44,1.66
10,152899,1.14,0.6
10,153111,0.8,0.825
10,153248,0.61,1.07
10,153459,2.03,1.3619999999999999
10,153637,1.76,1.048
10,153829,0.91,1.82
10,153939,0.35,0.7
10,154200,0.5,1.0
10,154320,0.73,1.0
10,154528,1.99,1.555
10,154695,1.44,1.636
10,154881,0.23,0.46
10,155036,1.4,0.9520000000000001
10,155189,2.6,0.9490000000000001
10,155335,1.72,0.405
10,155510,2.5,1.1159999999999999
10,155660,1.45,0.8190000000000001
10,155817,1.68,1.012
10,155995,5.31,2.481
10,156171,4.35,1.733
10,156350,0.46,0.505
10,156522,0.53,0.465
10,156772,1.41,0.627
10,156918,1.49,0.7759999999999999
10,157069,3.0,0.955
10,157273,2.15,1.525
10,157716,1.77,1.439
10,157903,2.83,4.101
10,158034,0.5,0.758
10,158198,2.37,1.681
10,158347,4.85,2.064
10,158516,4.89,1.567
10,158684,6.0,1.392
10,158834,2.12,0.41200000000000003
10,158947,2.87,0.523
10,159064,3.19,0.621
10,159181,2.07,0.507
10,159296,1.97,0.644
10,159453,1.04,0.698
10,160292,0.41,0.82
10,160566,2.12,1.165
10,160718,2.05,0.621
10,160882,4.85,1.1179999999999999
10,161041,2.41,0.6990000000000001
10,161186,1.24,0.42
10,161330,2.82,0.879
10,161478,1.63,0.436
10,161641,1.77,1.2209999999999999
10,161765,0.65,0.765
10,161937,1.73,1.236
10,162116,3.02,0.9620000000000001
10,162246,2.88,0.867
10,162482,1.35,0.763
10,162832,1.62,0.4920000000000001
10,163004,1.95,0.598
10,163161,4.32,1.3940000000000001
10,163339,5.87,1.5819999999999999
10,163525,8.72,2.344
10,163681,2.2,0.688
10,163875,1.05,0.486
10,163993,2.16,1.6119999999999999
10,164185,3.42,1.5130000000000001
10,164344,3.35,1.861
10,164523,3.5,3.6839999999999997
10,164713,1.14,1.018
10,164850,4.28,2.474
10,165016,6.79,2.9389999999999996
10,165150,4.25,2.401
10,165324,2.84,3.0210000000000004
10,165577,0.5,1.0
10,165728,1.06,0.5379999999999999
10,165903,5.35,1.636
10,166055,2.82,0.7440000000000001
10,166559,2.25,0.502
10,166691,1.5,0.517
10,166820,1.59,0.616
10,166978,2.9,1.074
10,167105,2.36,0.629
10,167249,2.85,0.902
10,167418,1.19,0.451
10,167700,2.16,0.557
10,167819,3.45,1.003
10,167973,2.37,0.7290000000000001
10,168291,1.23,0.537
10,168410,2.69,1.023
10,168581,3.38,1.053
10,168782,1.76,0.47600000000000003
10,168948,3.71,1.135
10,169109,2.67,0.748
10,169277,2.29,0.604
10,169613,1.72,0.789
10,169828,1.67,0.773
10,170084,3.76,0.9640000000000001
10,170280,2.08,0.41
10,170424,2.29,0.748
10,170578,2.14,0.586
10,170736,1.86,0.555
10,170920,2.85,1.067
10,171083,2.8,0.862
10,171230,4.64,1.345
10,171379,3.82,0.882
10,171519,3.42,1.11
10,171678,2.11,0.934
10,171841,2.7,1.015
10,171965,3.82,1.415
10,172129,4.08,1.665
10,172289,3.38,1.247
10,172442,1.45,1.133
10,172639,0.32,0.478
10,172769,0.39,0.494
10,172978,0.49,0.98
10,173545,1.13,1.4680000000000002
10,173728,2.84,1.0
10,173942,2.57,0.977
10,174114,1.06,0.8029999999999999
10,174295,2.21,0.529
10,174477,3.57,1.044
10,174780,3.6,0.9890000000000001
10,175008,4.0,0.76
10,175161,3.2,0.812
10,175356,1.72,0.847
10,175569,2.87,0.905
10,175678,3.27,1.062
10,175909,0.63,0.9
10,176057,0.71,0.866
10,176184,1.73,1.042
10,176331,2.72,0.941
10,176512,1.62,0.414
10,176837,3.75,0.835
10,176971,3.02,0.636
10,177205,3.02,1.253
10,177390,3.02,2.237
10,177547,3.86,5.216
10,177717,0.69,0.7929999999999999
10,177862,0.55,0.743
10,178022,2.06,1.005
10,178176,2.22,0.73
10,178336,1.59,0.456
10,178615,3.71,0.8959999999999999
10,178802,3.09,0.945
10,178958,2.43,1.125
10,179086,2.1,1.034
10,179323,2.4,0.866
10,179467,4.53,1.3130000000000002
10,179635,5.52,0.8490000000000001
10,179825,2.88,0.655
10,180086,2.81,0.841
10,180246,2.35,1.679
10,180425,0.48,0.462
10,180564,1.09,0.865
10,180845,1.38,0.69
10,181071,4.08,1.062
10,181216,1.72,0.664
10,181353,0.92,0.426
10,181596,5.23,1.791
10,181784,1.15,0.5479999999999999
10,181960,0.99,0.45799999999999996
10,182133,0.94,0.452
10,182322,1.59,0.787
10,182498,2.13,0.568
10,182726,2.95,1.561
10,182868,1.54,0.5379999999999999
10,182986,1.44,0.434
10,183148,1.31,0.504
10,183300,1.79,1.3559999999999999
10,183420,1.8,1.324
10,183578,2.43,1.446
10,183760,1.92,0.604
10,183888,1.64,0.596
10,184052,3.53,1.252
10,184263,1.7,0.895
10,184511,1.12,1.3019999999999998
10,184658,5.87,3.715
10,184834,3.54,1.5730000000000002
10,184992,9.81,6.584
10,185141,4.34,1.3730000000000002
10,185301,2.39,0.879
10,185495,2.61,2.966
10,185657,1.29,0.594
10,185851,2.6,0.7140000000000001
10,186030,2.57,0.935
10,186193,6.24,2.182
10,186319,5.3,1.577
10,186514,3.27,0.94
10,186693,1.44,0.941
10,186946,2.78,5.56
10,187111,10.44,7.301
10,187275,12.09,5.869
10,187436,8.91,3.4939999999999998
10,187610,3.86,1.838
10,187771,4.93,4.363
10,188272,1.75,0.5379999999999999
10,188433,3.74,1.137
10,188563,1.51,0.521
10,188760,2.89,0.838
10,188929,1.24,0.441
10,189079,1.56,1.248
10,189247,2.57,1.577
10,189431,1.68,1.4609999999999999
10,189731,0.45,0.789
10,189881,1.65,1.2790000000000001
10,190083,5.63,2.416
10,190248,4.2,1.329
10,190412,2.41,0.722
10,190582,2.91,0.9670000000000001
10,190731,7.2,2.5810000000000004
10,190903,6.08,1.848
10,191046,2.19,1.043
10,191299,3.39,2.474
10,191437,2.36,2.622
10,191550,0.53,0.746
10,191728,3.79,2.082
10,191892,4.76,1.919
10,192035,6.32,2.967
10,192203,1.96,0.813
10,192511,1.38,0.986
10,192685,2.54,0.633
10,192824,2.83,0.5539999999999999
10,192944,4.35,1.014
10,193122,5.75,1.114
10,193286,1.75,0.503
10,193404,2.77,1.565
10,193596,1.13,0.9740000000000001
10,193709,0.8,0.696
10,193835,1.23,0.778
10,193993,1.84,0.573
10,194203,2.12,0.462
10,194395,3.15,0.738
10,194696,2.8,0.5429999999999999
10,194891,2.28,0.752
10,195083,3.76,1.9280000000000002
10,195242,3.45,4.107
10,195824,0.81,0.46799999999999997
10,195967,1.83,1.196
10,196255,1.62,1.117
10,196422,8.38,2.94
10,196569,9.25,3.201
10,196754,1.81,0.614
10,197044,1.56,0.8
10,197203,0.83,0.7829999999999999
10,197532,4.62,8.717
10,197683,2.8,5.091
10,197867,1.64,3.28
10,198059,1.83,3.66
10,198222,0.73,1.46
10,198438,0.31,0.62
10,198593,0.82,1.64
10,198756,0.38,0.76
10,198921,1.5,2.419
10,199094,1.53,1.485
10,199262,2.42,2.63
10,199468,0.57,1.14
10,199649,0.5,1.0
10,199757,2.84,4.0
10,199912,1.83,1.867
10,200084,1.2,1.053
10,200279,1.02,2.04
10,200400,0.42,0.84
10,200531,1.31,1.5230000000000001
10,200729,0.37,0.685
10,200882,0.8,1.6
10,201049,1.04,1.0
10,201225,1.3,2.6
10,201555,0.4,0.8
10,201728,0.46,0.92
10,201849,0.36,0.72
10,202006,0.53,1.06
10,202165,0.4,0.8
10,202276,1.36,2.72
10,202433,1.1,2.2
10,202571,0.59,1.18
10,202799,3.16,6.32
10,202972,1.38,2.76
10,203167,0.48,0.96
10,203340,0.54,1.08
10,203457,0.44,0.88
10,203701,0.49,0.98
10,203864,2.11,4.22
10,204026,1.57,3.14
10,204228,2.23,4.46
10,204409,2.53,2.635
10,204596,0.88,1.76
10,205042,1.44,1.22
10,205300,2.17,2.333
10,205456,4.06,1.72
10,205622,5.42,2.7510000000000003
10,205802,10.19,5.8229999999999995
10,205953,3.3,2.157
10,206156,2.18,0.835
10,206317,2.37,0.695
10,206514,1.29,0.518
10,206630,1.45,0.9179999999999999
10,206781,2.61,0.7390000000000001
10,206938,2.08,0.486
10,207059,1.92,0.429
10,207209,1.67,0.405
10,207359,2.28,0.519
10,207559,1.8,0.878
10,207710,0.4,0.8
10,207875,2.22,1.48
10,208015,5.35,2.019
10,208186,2.44,0.792
10,208384,2.77,1.3130000000000002
10,208507,5.84,3.395
10,208667,3.79,1.5219999999999998
10,208867,4.49,0.8909999999999999
10,209014,10.25,1.7890000000000001
10,209251,2.72,0.7859999999999999
10,209407,4.32,1.031
10,209628,1.87,1.247
10,209809,1.8,1.4880000000000002
10,209998,1.14,0.838
10,210107,1.57,1.006
10,210632,2.57,0.7240000000000001
10,210799,2.02,0.682
10,210940,4.42,2.7969999999999997
10,211114,14.3,7.487
10,211276,31.33,15.744000000000002
10,211441,10.81,9.827
10,211601,3.0,2.679
10,211795,0.27,0.54
10,211933,1.5,2.459
10,212099,4.88,2.555
10,212276,3.46,1.2770000000000001
10,212448,2.13,1.014
10,212583,0.9,0.503
10,212698,1.12,0.541
10,212830,3.34,1.386
10,212993,7.57,2.182
10,213134,3.24,0.973
10,213325,2.99,0.802
10,213543,3.81,1.073
10,213704,2.17,1.695
10,213892,1.85,1.331
10,214078,1.68,0.569
10,214231,2.82,0.91
10,214431,2.1,0.444
10,214572,4.33,1.281
10,214765,1.39,0.698
10,214876,2.28,0.9740000000000001
10,215054,2.51,1.091
10,215179,1.73,0.736
10,215300,3.53,1.739
10,215474,3.73,1.273
10,215735,1.37,0.945
10,216000,1.45,0.797
10,216158,1.65,1.2409999999999999
10,216365,1.94,0.595
10,216506,3.03,0.9590000000000001
10,216665,4.46,1.82
10,216827,8.26,3.082
10,216969,5.96,3.9210000000000003
10,217168,1.58,1.564
10,217341,0.59,0.7020000000000001
10,217560,0.78,0.813
10,217748,2.06,0.579
10,217965,2.89,0.745
10,218114,2.94,0.899
10,218264,1.7,0.419
10,218456,1.86,0.618
10,218778,2.02,0.506
10,219054,1.55,0.6459999999999999
10,219295,1.2,0.6940000000000001
10,219441,1.07,0.648
10,219620,1.63,0.627
10,219811,1.52,0.498
10,219984,1.06,0.688
10,220462,1.06,0.721
10,220635,0.75,0.414
10,221009,2.04,1.291
10,221147,1.23,0.8420000000000001
10,221372,2.18,0.862
10,221600,5.23,1.331
10,221841,2.47,0.76
10,222000,3.71,1.369
10,222150,3.48,1.126
10,222310,1.74,0.642
10,222481,2.47,0.797
10,222646,3.14,0.978
10,222820,1.03,0.972
10,222997,1.43,1.212
10,223146,2.68,1.531
10,223312,5.2,2.342
10,223486,4.14,2.6710000000000003
10,223653,0.68,0.63
10,223767,4.09,3.4960000000000004
10,223939,4.08,2.519
10,224738,2.06,0.9159999999999999
10,224949,2.06,0.7490000000000001
10,225223,2.27,0.521
10,225350,1.81,0.85
10,225609,2.36,0.887
10,225804,2.08,0.584
10,225955,4.53,1.4709999999999999
10,226159,1.62,1.038
10,226393,4.68,1.671
10,226554,4.81,2.4419999999999997
10,226727,3.1,6.2
10,226874,1.63,2.2640000000000002
10,227066,1.97,3.94
10,227345,4.46,4.745
10,227495,5.02,3.0610000000000004
10,227629,1.38,0.6509999999999999
10,227850,2.06,0.5710000000000001
10,228274,0.55,0.573
10,228456,0.27,0.54
10,228971,1.38,2.6039999999999996
10,229143,1.54,0.981
10,229294,0.8,0.615
10,229454,1.09,0.537
10,229602,1.4,0.562
10,229770,3.07,1.081
10,229926,2.79,0.73
10,230078,1.77,0.521
10,230326,2.27,0.537
10,230537,8.82,3.7689999999999997
10,230680,5.01,1.849
10,230882,5.17,2.988
10,231059,5.41,3.583
10,231319,2.03,1.057
10,231479,19.29,12.775
10,231625,6.09,3.03
10,231829,2.23,1.199
10,232019,3.16,1.026
10,232151,2.16,0.8059999999999999
10,232308,3.36,1.797
10,232450,2.55,1.159
10,232577,2.48,1.074
10,232770,2.59,1.7990000000000002
10,232929,3.09,1.2209999999999999
10,233110,1.58,1.0190000000000001
10,233240,1.16,0.768
10,233402,2.02,0.745
10,233614,4.96,1.865
10,233784,10.19,7.72
10,233950,0.27,0.54
10,234151,0.7,0.8859999999999999
10,234321,0.71,0.64
10,234541,1.47,1.195
10,234694,0.79,0.59
10,234836,3.56,1.338
10,235005,2.77,0.7070000000000001
10,235126,4.27,1.245
10,235260,2.32,0.8320000000000001
10,235428,3.26,0.934
10,235663,2.72,0.654
10,235846,2.11,0.564
10,236000,2.08,0.419
10,236131,5.65,1.172
10,236289,2.31,0.679
10,236834,2.08,0.7170000000000001
10,237097,0.95,0.9129999999999999
10,237268,6.64,3.0460000000000003
10,237432,7.49,1.9869999999999999
10,237604,6.65,2.818
10,237756,1.22,0.535
10,237923,0.94,0.6709999999999999
10,238106,0.52,0.897
10,238260,1.89,1.39
10,238423,2.87,0.9470000000000001
10,238610,3.78,1.609
10,238764,2.96,1.021
10,238941,4.9,1.565
10,239113,1.7,1.466
10,239362,8.84,10.279000000000002
10,239524,6.72,3.537
10,239681,3.37,2.0669999999999997
10,239857,3.76,1.765
10,240030,1.81,0.5760000000000001
10,240174,2.63,0.6659999999999999
10,240318,2.91,0.848
10,240535,3.33,1.442
10,240656,1.79,0.642
10,240816,1.67,0.988
10,241047,2.11,1.1159999999999999
10,241239,2.64,0.996
10,241405,2.4,1.395
10,241590,2.26,1.284
10,241901,1.15,2.17
10,242085,1.64,1.206
10,242229,2.35,1.2570000000000001
10,242436,2.16,0.9229999999999999
10,242628,3.48,1.196
10,242915,0.6,0.44799999999999995
10,243071,2.48,2.102
10,243362,2.97,0.8370000000000001
10,243524,4.62,1.294
10,243715,1.62,0.583
10,243885,1.99,0.995
10,244058,3.11,1.2690000000000001
10,244178,3.15,0.943
10,244370,6.02,1.42
10,244527,6.41,1.153
10,244671,2.6,0.754
10,244854,4.13,1.639
10,245007,2.16,0.812
10,245166,2.98,1.324
10,245348,1.09,1.147
10,245562,1.62,1.296
10,245756,2.92,1.062
10,245899,4.72,1.5030000000000001
10,246053,3.99,2.463
10,246193,3.5,3.6839999999999997
10,246475,1.69,1.127
10,246647,4.89,2.213
10,246799,5.68,2.219
10,246940,3.69,2.8169999999999997
10,247054,0.31,0.62
10,247227,3.2,4.638
10,247398,11.04,4.0
10,247572,13.27,5.351
10,247745,4.27,1.95
10,247910,0.77,0.575
10,248050,0.79,0.7120000000000001
10,248214,2.06,0.669
10,248400,2.3,0.855
10,248532,1.55,0.6709999999999999
10,248692,3.33,1.411
10,248931,1.3,1.605
10,249039,1.19,1.587
10,249210,2.18,1.591
10,249412,3.03,1.595
10,249571,1.82,1.083
10,249735,3.18,1.242
10,249905,3.48,1.2
10,250047,1.55,0.5579999999999999
10,250215,1.71,0.687
10,250428,3.75,1.589
10,250588,3.46,1.249
10,250800,2.61,0.9740000000000001
10,251000,3.12,1.8030000000000002
10,251154,2.16,0.727
10,251340,1.89,0.503
10,251538,1.91,0.6659999999999999
10,251719,1.01,0.5429999999999999
10,251846,2.16,1.161
10,251998,2.81,0.934
10,252224,2.72,0.9440000000000001
10,252373,2.19,0.894
10,252534,1.93,0.951
10,252664,3.32,1.551
10,252834,4.35,1.368
10,252947,1.72,0.451
10,253099,3.68,0.997
10,253282,2.83,0.904
10,253447,3.48,1.294
10,253600,4.06,1.0859999999999999
10,253769,12.88,3.628
10,253929,9.06,2.951
10,254093,3.13,1.7890000000000001
10,254272,3.43,1.314
10,254426,3.17,1.642
10,254709,0.81,0.711
10,254882,3.78,2.392
10,255049,1.86,0.8490000000000001
10,255174,1.49,0.987
10,255298,0.53,0.546
10,255432,8.39,7.915
10,255544,0.73,0.483
10,255710,1.92,0.853
10,255852,1.36,0.589
10,256050,4.26,1.0170000000000001
10,256225,3.79,1.321
10,256417,7.05,4.006
10,256567,8.2,3.241
10,256726,4.34,2.614
10,256988,0.44,0.5429999999999999
10,257271,1.27,1.095
10,257444,5.68,2.826
10,257611,13.3,7.557
10,257796,2.39,1.285
10,257974,5.28,3.052
10,258118,5.44,2.4730000000000003
10,258266,1.7,1.466
10,258445,2.3,1.544
10,258625,2.94,1.69
10,258792,3.03,0.9590000000000001
10,258935,2.39,1.081
10,259093,1.16,0.899
10,259206,1.84,1.115
10,259330,1.49,0.738
10,259595,1.98,1.065
10,259762,2.44,1.251
10,259944,1.35,0.433
10,260052,1.61,0.6629999999999999
10,260397,1.06,0.48
10,260561,1.37,1.0959999999999999
10,260734,1.17,0.765
10,260902,0.57,0.687
10,261033,1.22,1.1840000000000002
10,261177,2.48,1.298
10,261353,2.45,0.98
10,261575,1.51,0.643
10,261721,0.79,1.053
10,261838,1.05,0.905
10,262022,2.93,1.765
10,262170,3.06,2.593
10,262331,1.79,1.642
10,262479,1.45,1.261
10,262778,2.58,2.66
10,262944,3.91,3.43
10,263124,0.59,0.546
10,263431,1.32,1.2819999999999998
10,263592,1.15,0.537
10,263763,3.35,1.5090000000000001
10,263876,1.94,1.09
10,264106,4.22,2.089
10,264262,1.54,0.527
10,264399,3.36,1.175
10,264573,1.59,0.75
10,264749,3.47,2.444
10,264909,3.48,3.783
10,265086,1.09,1.416
10,265356,3.1,2.7680000000000002
10,265497,3.35,4.855
10,265656,0.4,0.8
10,265792,1.03,2.06
10,266014,0.91,0.74
10,266173,1.4,0.7140000000000001
10,266280,1.5,1.071
10,266497,1.14,2.28
10,266663,2.5,1.923
10,266847,1.94,0.89
10,267045,1.76,1.479
10,267157,2.4,2.526
10,267336,1.36,1.9709999999999999
10,267553,1.21,0.84
10,267660,1.02,0.8290000000000001
10,267767,0.68,0.872
10,267936,1.38,0.902
10,268201,1.64,2.562
10,268316,0.55,1.058
10,268894,1.3,1.4769999999999999
10,269110,2.25,1.236
10,269256,2.97,1.248
10,269369,1.22,0.589
10,269591,1.33,0.532
10,269774,0.81,0.648
10,269949,0.75,1.5
10,270099,1.25,0.706
10,270230,4.53,1.834
10,270390,2.2,0.71
10,270527,2.14,0.892
10,270644,3.44,1.445
10,270776,3.76,1.9180000000000001
10,270937,2.47,0.616
10,271086,3.29,1.061
10,271261,1.05,0.495
10,271420,1.23,0.5770000000000001
10,271549,1.05,0.6859999999999999
10,271681,5.12,3.03
10,271850,5.95,2.78
10,272015,9.09,3.636
10,272198,3.3,1.571
10,272371,3.28,2.929
10,272542,2.17,3.2880000000000003
10,272785,1.67,3.34
10,272971,3.43,3.943
10,273132,12.67,12.067
10,273283,4.57,2.892
10,273468,2.39,1.155
10,273608,4.24,2.089
10,273771,8.16,3.225
10,273953,3.12,1.003
10,274106,3.36,0.7759999999999999
10,274388,1.19,0.613
10,274515,1.14,0.9420000000000001
10,274687,1.06,0.5760000000000001
10,274906,0.9,0.484
10,275036,2.1,1.193
10,275267,1.69,0.547
10,275687,1.33,0.675
10,275891,2.27,1.041
10,276059,0.98,0.462
10,276286,1.92,1.0270000000000001
10,276438,5.02,2.425
10,276603,1.83,0.698
10,276763,1.45,0.529
10,276922,5.32,1.45
10,277050,4.82,1.6119999999999999
10,277217,1.64,0.5770000000000001
10,277368,1.62,0.982
10,277559,1.81,0.9
10,277715,2.23,0.97
10,277902,2.33,1.339
10,278101,2.38,4.76
10,278229,0.31,0.62
10,278370,0.98,1.96
10,278522,2.64,4.125
10,278690,0.44,0.721
10,278824,3.71,3.673
10,278987,5.01,1.869
10,279151,3.99,1.535
10,279293,2.56,0.955
10,279546,1.67,0.6709999999999999
10,279698,2.02,0.62
10,280004,1.63,0.649
10,280172,1.6,0.569
10,280291,2.79,0.825
10,280507,1.98,0.435
10,280659,1.93,1.072
10,280929,0.47,0.431
10,281097,1.1,0.667
10,281256,2.14,0.866
10,281406,1.2,0.55
10,281706,2.0,0.488
10,281814,2.51,1.024
10,281936,1.73,0.473
10,282073,2.2,0.507
10,282359,1.4,0.42
10,282510,3.27,1.003
10,282707,1.37,0.515
10,282877,2.27,0.8759999999999999
10,283037,2.37,0.8290000000000001
10,283329,0.88,0.415
10,283555,1.21,0.953
10,283766,1.95,0.542
10,283907,2.07,0.618
10,284084,1.95,0.863
10,284231,1.64,0.631
10,284394,4.08,2.55
10,284584,1.47,0.831
10,284732,3.21,1.8659999999999999
10,284896,2.77,1.237
10,285061,1.68,2.24
10,285474,1.61,3.22
10,285625,2.83,1.105
10,285803,2.37,0.675
10,285957,1.1,0.866
10,286242,1.91,1.124
10,286426,2.27,1.0090000000000001
10,286596,1.63,0.7090000000000001
10,286751,1.64,0.526
10,286905,1.84,0.797
10,287145,1.65,0.9540000000000001
10,287264,1.77,0.711
10,287463,1.13,0.611
10,287571,5.14,2.081
10,287735,3.15,1.016
10,287926,2.87,0.8490000000000001
10,288098,2.45,0.8809999999999999
10,288249,3.97,1.9180000000000001
10,288410,2.33,0.9279999999999999
10,288588,2.8,1.081
10,288741,2.06,0.703
10,288888,6.37,2.068
10,289076,4.77,1.117
10,289244,8.15,3.7910000000000004
10,289418,1.41,2.074
10,289689,1.01,1.423
10,289876,3.67,1.15
10,290031,3.29,1.068
10,290199,3.86,1.359
10,290481,1.59,0.442
10,290671,1.96,0.5820000000000001
10,290870,0.98,0.628
10,291447,1.66,0.41200000000000003
10,291607,2.48,0.5489999999999999
10,291769,1.29,0.446
10,292034,2.04,0.43799999999999994
10,292173,3.11,0.449
10,292360,5.1,0.8590000000000001
10,292617,5.25,0.8059999999999999
10,292759,4.44,0.7140000000000001
10,292929,4.7,1.274
10,293148,2.63,0.469
10,293328,3.21,0.568
10,293490,2.39,0.521
10,293943,7.95,2.103
10,294145,2.14,0.5720000000000001
10,294313,2.89,0.79
10,295233,1.27,0.5379999999999999
10,295392,3.9,1.506
10,295577,2.44,1.4880000000000002
10,295694,2.89,1.043
10,295866,4.67,1.594
10,296028,2.52,0.9470000000000001
10,296231,1.72,0.589
10,296383,3.47,1.44
10,296543,4.99,1.942
10,296685,2.91,1.082
10,296900,3.41,1.036
10,297060,1.24,0.41100000000000003
10,297191,1.99,1.442
10,297383,1.92,1.2309999999999999
10,297615,1.64,1.439
10,297776,1.35,0.665
10,297911,1.47,0.7240000000000001
10,298076,1.15,0.7929999999999999
10,298218,1.27,0.794
10,298454,3.91,1.6569999999999998
10,298603,1.25,0.828
10,298759,1.12,1.057
10,298910,0.33,0.635
10,299019,0.44,0.88
10,299149,2.91,2.124
10,299320,3.32,0.935
10,299481,3.38,0.988
10,299663,2.62,1.278
10,299811,1.56,0.632
10,300026,1.7,1.149
10,300187,1.46,0.523
10,300348,2.51,1.046
10,300513,1.36,0.642
10,300679,1.44,0.716
10,300794,0.92,0.579
10,301047,3.57,1.266
10,301216,1.87,0.7659999999999999
10,301353,3.39,1.784
10,301485,2.45,1.494
10,301693,3.97,2.193
10,301843,2.15,1.25
10,301998,2.48,1.425
10,302172,4.05,2.314
10,302356,1.57,1.054
10,302502,2.47,1.715
10,302663,4.84,4.283
10,302836,2.26,4.52
10,303129,0.86,0.7959999999999999
10,303270,1.76,0.907
10,303462,1.94,1.4809999999999999
10,303640,2.31,1.1320000000000001
10,303771,1.38,0.5660000000000001
10,303962,1.25,0.625
10,304146,0.83,0.79
10,304289,8.48,3.855
10,304457,6.04,1.83
10,304582,1.04,0.46799999999999997
10,304726,2.07,0.593
10,304889,3.92,1.8230000000000002
10,305141,2.6,1.053
10,305351,2.73,1.484
10,305519,1.82,0.9840000000000001
10,305681,4.21,2.903
10,305846,3.72,6.414
10,306076,2.51,2.485
10,306260,3.31,2.095
10,306427,3.55,1.659
10,306629,1.9,1.696
10,306794,1.81,0.804
10,306982,3.27,1.528
10,307136,3.27,1.4409999999999998
10,307282,2.32,0.917
10,307445,2.11,1.611
10,307821,1.13,1.0659999999999998
10,307929,0.91,0.542
10,308075,3.14,1.043
10,308189,1.96,0.69
10,308303,2.53,1.012
10,308485,1.18,0.7559999999999999
10,308645,2.69,1.234
10,308801,4.14,2.895
10,308973,1.64,1.065
10,309118,1.31,0.873
10,309349,1.87,0.8170000000000001
10,309486,1.44,0.716
10,309628,0.67,0.435
10,309755,1.82,1.328
10,309945,1.42,0.5379999999999999
10,310140,2.91,2.021
10,310316,0.59,0.894
10,310473,1.8,1.324
10,310599,0.63,0.733
10,310720,0.3,0.526
10,310869,2.55,4.113
10,311049,4.18,1.097
10,311225,4.79,1.525
10,311377,2.33,0.907
10,311546,1.46,0.7120000000000001
10,311696,6.18,3.219
10,311853,5.04,1.306
10,312014,7.41,2.239
10,312202,1.17,0.47200000000000003
10,312326,2.32,1.19
10,312500,1.64,1.291
10,312674,1.31,1.456
10,312846,0.29,0.58
10,312963,0.27,0.54
10,313105,0.62,0.428
10,313278,4.27,2.168
10,313451,3.43,1.1320000000000001
10,313601,1.45,0.479
10,313752,2.53,0.7170000000000001
10,313916,3.01,1.052
10,314148,1.27,0.514
10,314522,2.07,0.607
10,314665,1.92,0.53
10,314830,1.29,1.016
10,315066,3.6,1.5519999999999998
10,315184,5.23,1.421
10,315364,2.9,0.7070000000000001
