name,orf_name,chr,start,stop,length,strand,orf_class
UTH1,YKR042W,11,519169,520266,1097,+,Verified
YKR043C,YKR043C,11,520539,521354,815,-,Uncharacterized
UIP5,YKR044W,11,521657,522988,1331,+,Verified
YKR045C,YKR045C,11,523060,523611,551,-,Uncharacterized
PET10,YKR046C,11,523865,524716,851,-,Verified
YKR047W,YKR047W,11,524899,525204,305,+,Dubious
NAP1,YKR048C,11,525029,526282,1253,-,Verified
FMP46,YKR049C,11,526472,526873,401,-,Verified
TRK2,YKR050W,11,527457,530126,2669,+,Verified
YKR051W,YKR051W,11,530588,531844,1256,+,Uncharacterized
MRS4,YKR052C,11,532192,533106,914,-,Verified
YSR3,YKR053C,11,533709,534923,1214,-,Verified
DYN1,YKR054C,11,535289,547567,12278,-,Verified
RHO4,YKR055W,11,547858,548733,875,+,Verified
TRM2,YKR056W,11,549090,551009,1919,+,Verified
RPS21A,YKR057W,11,551299,551884,585,+,Verified
GLG1,YKR058W,11,552412,554262,1850,+,Verified
TIF1,YKR059W,11,554629,555816,1187,+,Verified
UTP30,YKR060W,11,556160,556984,824,+,Verified
KTR2,YKR061W,11,557319,558596,1277,+,Verified
TFA2,YKR062W,11,559308,560294,986,+,Verified
LAS1,YKR063C,11,560431,561939,1508,-,Verified
OAF3,YKR064W,11,562189,564780,2591,+,Verified
PAM17,YKR065C,11,564941,565534,593,-,Verified
CCP1,YKR066C,11,565755,566840,1085,-,Verified
GPT2,YKR067W,11,567560,569791,2231,+,Verified
BET3,YKR068C,11,569970,570551,581,-,Verified
MET1,YKR069W,11,571254,573035,1781,+,Verified
YKR070W,YKR070W,11,573216,574274,1058,+,Uncharacterized
DRE2,YKR071C,11,574576,575622,1046,-,Verified
SIS2,YKR072C,11,576077,577765,1688,-,Verified
YKR073C,YKR073C,11,577829,578149,320,-,Dubious
AIM29,YKR074W,11,578851,579318,467,+,Uncharacterized
YKR075C,YKR075C,11,579469,580392,923,-,Uncharacterized
YKR075W-A,YKR075W-A,11,579854,580123,269,+,Dubious
ECM4,YKR076W,11,581925,583037,1112,+,Verified
MSA2,YKR077W,11,583295,584386,1091,+,Uncharacterized
YKR078W,YKR078W,11,584594,586351,1757,+,Verified
TRZ1,YKR079C,11,586431,588947,2516,-,Verified
MTD1,YKR080W,11,590037,590999,962,+,Verified
RPF2,YKR081C,11,591148,592182,1034,-,Verified
NUP133,YKR082W,11,592467,595940,3473,+,Verified
DAD2,YKR083C,11,596063,596464,401,-,Verified
HBS1,YKR084C,11,596697,598532,1835,-,Verified
MRPL20,YKR085C,11,598736,599323,587,-,Verified
PRP16,YKR086W,11,599499,602714,3215,+,Verified
OMA1,YKR087C,11,602837,603874,1037,-,Verified
TVP38,YKR088C,11,604047,605060,1013,-,Verified
TGL4,YKR089C,11,605275,608007,2732,-,Verified
PXL1,YKR090W,11,608588,610708,2120,+,Verified
SRL3,YKR091W,11,611167,611907,740,+,Verified
SRP40,YKR092C,11,612307,613527,1220,-,Verified
PTR2,YKR093W,11,615372,617177,1805,+,Verified
RPL40B,YKR094C,11,617638,618392,754,-,Verified
MLP1,YKR095W,11,619447,625074,5627,+,Verified
PCC1,YKR095W-A,11,625506,625847,341,+,Verified
YKR096W,YKR096W,11,626435,630022,3587,+,Verified
PCK1,YKR097W,11,630790,632439,1649,+,Verified
UBP11,YKR098C,11,632664,634817,2153,-,Verified
BAS1,YKR099W,11,635489,637924,2435,+,Verified
SKG1,YKR100C,11,638539,639606,1067,-,Verified
SIR1,YKR101W,11,640106,642142,2036,+,Verified
FLO10,YKR102W,11,645994,649503,3509,+,Verified
NFT1,YKR103W,11,652718,656374,3656,+,Verified
YKR104W,YKR104W,11,656474,657394,920,+,Verified
VBA5,YKR105C,11,658354,660102,1748,-,Uncharacterized
YKR106W,YKR106W,11,661080,662927,1847,+,Uncharacterized
YLL067C,YLL067C,12,585,4301,3716,-,Uncharacterized
YLL067W-A,YLL067W-A,12,843,1325,482,+,Dubious
YLL066W-B,YLL066W-B,12,5605,5775,170,+,Uncharacterized
YLL066C,YLL066C,12,6120,9836,3716,-,Uncharacterized
YLL066W-A,YLL066W-A,12,6486,6968,482,+,Dubious
YLL065W,YLL065W,12,11726,12076,350,+,Dubious
PAU18,YLL064C,12,13083,13445,362,-,Uncharacterized
AYT1,YLL063C,12,14648,16072,1424,-,Verified
MHT1,YLL062C,12,16639,17613,974,-,Verified
MMP1,YLL061W,12,17956,19707,1751,+,Verified
GTT2,YLL060C,12,21138,21839,701,-,Verified
YLL059C,YLL059C,12,22474,22980,506,-,Dubious
YLL058W,YLL058W,12,23569,25296,1727,+,Uncharacterized
JLP1,YLL057C,12,25756,26994,1238,-,Verified
YLL056C,YLL056C,12,27409,28305,896,-,Uncharacterized
YCT1,YLL055W,12,30109,31704,1595,+,Verified
YLL054C,YLL054C,12,32894,35203,2309,-,Uncharacterized
YLL053C,YLL053C,12,35502,35960,458,-,Uncharacterized
AQY2,YLL052C,12,35911,36360,449,-,Verified
FRE6,YLL051C,12,37332,39470,2138,-,Verified
COF1,YLL050C,12,39803,40413,610,-,Verified
LDB18,YLL049W,12,40665,41204,539,+,Verified
YBT1,YLL048C,12,41279,46264,4985,-,Verified
YLL047W,YLL047W,12,46671,47054,383,+,Dubious
RNP1,YLL046C,12,46713,47462,749,-,Verified
RPL8B,YLL045C,12,47858,48628,770,-,Verified
YLL044W,YLL044W,12,48215,48661,446,+,Dubious
FPS1,YLL043W,12,49937,51946,2009,+,Verified
ATG10,YLL042C,12,52086,52589,503,-,Verified
SDH2,YLL041C,12,53130,53930,800,-,Verified
VPS13,YLL040C,12,54210,63644,9434,-,Verified
UBI4,YLL039C,12,64061,65206,1145,-,Verified
ENT4,YLL038C,12,65774,66517,743,-,Verified
YLL037W,YLL037W,12,66561,66941,380,+,Dubious
PRP19,YLL036C,12,66744,68255,1511,-,Verified
GRC3,YLL035W,12,68579,70477,1898,+,Verified
RIX7,YLL034C,12,70632,73145,2513,-,Verified
IRC19,YLL033W,12,73408,74100,692,+,Verified
YLL032C,YLL032C,12,74269,76746,2477,-,Verified
GPI13,YLL031C,12,77151,80204,3053,-,Verified
YLL030C,YLL030C,12,80355,80696,341,-,Dubious
FRA1,YLL029W,12,81460,83709,2249,+,Verified
TPO1,YLL028W,12,84803,86563,1760,+,Verified
ISA1,YLL027W,12,87402,88154,752,+,Verified
HSP104,YLL026W,12,88622,91348,2726,+,Verified
PAU17,YLL025W,12,94746,95120,374,+,Uncharacterized
SSA2,YLL024C,12,95565,97484,1919,-,Verified
YLL023C,YLL023C,12,97996,98835,839,-,Verified
HIF1,YLL022C,12,99043,100200,1157,-,Verified
SPA2,YLL021W,12,100946,105346,4400,+,Verified
YLL020C,YLL020C,12,105555,105860,305,-,Dubious
KNS1,YLL019C,12,105685,107898,2213,-,Verified
YLL019W-A,YLL019W-A,12,106907,106999,92,+,Dubious
COX19,YLL018C-A,12,108675,108971,296,-,Verified
DPS1,YLL018C,12,109901,111574,1673,-,Verified
BPT1,YLL015W,12,116431,121110,4679,+,Verified
YLL014W,YLL014W,12,121321,121647,326,+,Uncharacterized
PUF3,YLL013C,12,122074,124713,2639,-,Verified
YEH1,YLL012W,12,125533,127254,1721,+,Verified
SOF1,YLL011W,12,127522,128991,1469,+,Verified
PSR1,YLL010C,12,129329,130612,1283,-,Verified
COX17,YLL009C,12,131204,131413,209,-,Verified
DRS1,YLL008W,12,131728,133986,2258,+,Verified
YLL007C,YLL007C,12,134301,136298,1997,-,Uncharacterized
YLL006W-A,YLL006W-A,12,136344,136520,176,+,Uncharacterized
MMM1,YLL006W,12,136585,137865,1280,+,Verified
SPO75,YLL005C,12,137939,140545,2606,-,Verified
ORC3,YLL004W,12,141072,142922,1850,+,Verified
SFI1,YLL003W,12,143200,146040,2840,+,Verified
RTT109,YLL002W,12,146290,147600,1310,+,Verified
DNM1,YLL001W,12,147889,150162,2273,+,Verified
YLR001C,YLR001C,12,151388,153976,2588,-,Uncharacterized
NOC3,YLR002C,12,154342,156333,1991,-,Verified
YLR003C,YLR003C,12,156854,157729,875,-,Uncharacterized
THI73,YLR004C,12,157933,159504,1571,-,Verified
SSL1,YLR005W,12,160048,161433,1385,+,Verified
SSK1,YLR006C,12,161754,163892,2138,-,Verified
NSE1,YLR007W,12,164391,165401,1010,+,Verified
PAM18,YLR008C,12,165576,166082,506,-,Verified
RLP24,YLR009W,12,166536,167135,599,+,Verified
TEN1,YLR010C,12,167319,167801,482,-,Verified
LOT6,YLR011W,12,169102,169677,575,+,Verified
YLR012C,YLR012C,12,169981,170280,299,-,Uncharacterized
GAT3,YLR013W,12,171338,171763,425,+,Verified
PPR1,YLR014C,12,172267,174981,2714,-,Verified
BRE2,YLR015W,12,175226,176743,1517,+,Verified
PML1,YLR016C,12,176801,177415,614,-,Verified
MEU1,YLR017W,12,177607,178620,1013,+,Verified
POM34,YLR018C,12,178706,179605,899,-,Verified
PSR2,YLR019W,12,180287,181480,1193,+,Verified
YEH2,YLR020C,12,181788,183404,1616,-,Verified
IRC25,YLR021W,12,183622,184161,539,+,Verified
SDO1,YLR022C,12,184173,184925,752,-,Verified
IZH3,YLR023C,12,185497,187128,1631,-,Verified
UBR2,YLR024C,12,187664,193282,5618,-,Verified
SNF7,YLR025W,12,194453,195175,722,+,Verified
SED5,YLR026C,12,195451,196473,1022,-,Verified
AAT2,YLR027C,12,196830,198086,1256,-,Verified
ADE16,YLR028C,12,199541,201316,1775,-,Verified
RPL15A,YLR029C,12,201977,202591,614,-,Verified
YLR030W,YLR030W,12,203291,204082,791,+,Uncharacterized
YLR031W,YLR031W,12,204226,204786,560,+,Uncharacterized
RAD5,YLR032W,12,204992,208501,3509,+,Verified
RSC58,YLR033W,12,208762,210270,1508,+,Verified
SMF3,YLR034C,12,210513,211934,1421,-,Verified
MLH2,YLR035C,12,212370,214457,2087,-,Verified
YLR036C,YLR036C,12,221522,222133,611,-,Uncharacterized
DAN2,YLR037C,12,222686,223060,374,-,Verified
COX12,YLR038C,12,224922,225173,251,-,Verified
RIC1,YLR039C,12,225427,228597,3170,-,Verified
YLR040C,YLR040C,12,228909,229583,674,-,Uncharacterized
YLR041W,YLR041W,12,229378,229698,320,+,Dubious
YLR042C,YLR042C,12,229967,230452,485,-,Uncharacterized
TRX1,YLR043C,12,231703,232014,311,-,Verified
PDC1,YLR044C,12,232391,234082,1691,-,Verified
STU2,YLR045C,12,235038,237704,2666,-,Verified
YLR046C,YLR046C,12,238002,238814,812,-,Uncharacterized
FRE8,YLR047C,12,239348,241408,2060,-,Verified
RPS0B,YLR048W,12,242233,243350,1117,+,Verified
YLR049C,YLR049C,12,243887,245173,1286,-,Uncharacterized
YLR050C,YLR050C,12,245588,246073,485,-,Uncharacterized
FCF2,YLR051C,12,246325,246978,653,-,Verified
IES3,YLR052W,12,247202,247954,752,+,Verified
YLR053C,YLR053C,12,248101,248427,326,-,Uncharacterized
OSW2,YLR054C,12,248718,250979,2261,-,Uncharacterized
SPT8,YLR055C,12,251273,253081,1808,-,Verified
ERG3,YLR056W,12,253862,254959,1097,+,Verified
YLR057W,YLR057W,12,255307,257856,2549,+,Uncharacterized
SHM2,YLR058C,12,257993,259402,1409,-,Verified
REX2,YLR059C,12,259739,260548,809,-,Verified
FRS1,YLR060W,12,260980,262767,1787,+,Verified
RPL22A,YLR061W,12,263195,263949,754,+,Verified
BUD28,YLR062C,12,263578,263955,377,-,Dubious
YLR063W,YLR063W,12,264158,265255,1097,+,Uncharacterized
YLR064W,YLR064W,12,265457,266278,821,+,Uncharacterized
YLR065C,YLR065C,12,266374,266919,545,-,Uncharacterized
SPC3,YLR066W,12,267170,267724,554,+,Verified
PET309,YLR067C,12,267814,270711,2897,-,Verified
FYV7,YLR068W,12,271009,271464,455,+,Verified
MEF1,YLR069C,12,271631,273916,2285,-,Verified
XYL2,YLR070C,12,274142,275212,1070,-,Verified
RGR1,YLR071C,12,275379,278627,3248,-,Verified
YLR072W,YLR072W,12,278863,280944,2081,+,Uncharacterized
YLR073C,YLR073C,12,281020,281622,602,-,Uncharacterized
BUD20,YLR074C,12,281957,282457,500,-,Verified
RPL10,YLR075W,12,282928,283593,665,+,Verified
YLR076C,YLR076C,12,283186,283608,422,-,Dubious
FMP25,YLR077W,12,283873,285624,1751,+,Uncharacterized
BOS1,YLR078C,12,285737,286560,823,-,Verified
SIC1,YLR079W,12,286821,287675,854,+,Verified
EMP46,YLR080W,12,287917,289251,1334,+,Verified
GAL2,YLR081W,12,290213,291937,1724,+,Verified
SRL2,YLR082C,12,292395,293573,1178,-,Verified
EMP70,YLR083C,12,294092,296095,2003,-,Verified
RAX2,YLR084C,12,296590,300252,3662,-,Verified
ARP6,YLR085C,12,300674,301990,1316,-,Verified
SMC4,YLR086W,12,302244,306500,4256,+,Verified
CSF1,YLR087C,12,306856,315732,8876,-,Verified
GAA1,YLR088W,12,316108,317952,1844,+,Verified
ALT1,YLR089C,12,318238,320016,1778,-,Uncharacterized
XDJ1,YLR090W,12,320702,322081,1379,+,Verified
YLR091W,YLR091W,12,322298,323179,881,+,Uncharacterized
SUL2,YLR092W,12,323545,326226,2681,+,Verified
NYV1,YLR093C,12,326514,327416,902,-,Verified
GIS3,YLR094C,12,327731,329239,1508,-,Verified
IOC2,YLR095C,12,329678,332116,2438,-,Verified
KIN2,YLR096W,12,332591,336034,3443,+,Verified
HRT3,YLR097C,12,336232,337266,1034,-,Verified
CHA4,YLR098C,12,337528,339474,1946,-,Verified
ICT1,YLR099C,12,339745,340929,1184,-,Verified
YLR099W-A,YLR099W-A,12,341326,341589,263,+,Uncharacterized
ERG27,YLR100W,12,341811,342854,1043,+,Verified
YLR101C,YLR101C,12,342567,342962,395,-,Dubious
APC9,YLR102C,12,342971,343768,797,-,Verified
CDC45,YLR103C,12,343990,345942,1952,-,Verified
YLR104W,YLR104W,12,346586,346981,395,+,Uncharacterized
SEN2,YLR105C,12,347048,348181,1133,-,Verified
MDN1,YLR106C,12,349007,363739,14732,-,Verified
REX3,YLR107W,12,364117,365331,1214,+,Verified
YLR108C,YLR108C,12,366668,368125,1457,-,Uncharacterized
AHP1,YLR109W,12,368782,369312,530,+,Verified
CCW12,YLR110C,12,369698,370099,401,-,Verified
YLR111W,YLR111W,12,370392,370724,332,+,Dubious
YLR112W,YLR112W,12,370792,371211,419,+,Dubious
HOG1,YLR113W,12,371621,372928,1307,+,Verified
AVL9,YLR114C,12,374945,377239,2294,-,Verified
CFT2,YLR115W,12,377986,380565,2579,+,Verified
MSL5,YLR116W,12,380823,382253,1430,+,Verified
CLF1,YLR117C,12,382472,384535,2063,-,Verified
YLR118C,YLR118C,12,384726,385409,683,-,Verified
SRN2,YLR119W,12,385535,386176,641,+,Verified
YPS1,YLR120C,12,386512,388221,1709,-,Verified
YLR120W-A,YLR120W-A,12,388673,388774,101,+,Dubious
YPS3,YLR121C,12,388745,390271,1526,-,Verified
YLR122C,YLR122C,12,390955,391332,377,-,Dubious
YLR123C,YLR123C,12,391079,391408,329,-,Dubious
YLR124W,YLR124W,12,391601,391945,344,+,Dubious
YLR125W,YLR125W,12,393485,393895,410,+,Uncharacterized
YLR126C,YLR126C,12,394766,395521,755,-,Uncharacterized
APC2,YLR127C,12,395759,398320,2561,-,Verified
DCN1,YLR128W,12,398531,399434,903,+,Verified
DIP2,YLR129W,12,399658,402489,2831,+,Verified
ZRT2,YLR130C,12,402795,404063,1268,-,Verified
ACE2,YLR131C,12,404511,406823,2312,-,Verified
YLR132C,YLR132C,12,407284,408156,872,-,Uncharacterized
CKI1,YLR133W,12,408446,410194,1748,+,Verified
PDC5,YLR134W,12,410724,412415,1691,+,Verified
SLX4,YLR135W,12,413282,415528,2246,+,Verified
TIS11,YLR136C,12,415802,416659,857,-,Verified
YLR137W,YLR137W,12,417007,418110,1103,+,Uncharacterized
NHA1,YLR138W,12,418438,421395,2957,+,Verified
SLS1,YLR139C,12,421543,423474,1931,-,Verified
YLR140W,YLR140W,12,423475,423801,326,+,Dubious
RRN5,YLR141W,12,423684,424775,1091,+,Verified
PUT1,YLR142W,12,425187,426617,1430,+,Verified
YLR143W,YLR143W,12,427330,429387,2057,+,Uncharacterized
ACF2,YLR144C,12,429678,432017,2339,-,Verified
RMP1,YLR145W,12,432169,432774,605,+,Verified
SPE4,YLR146C,12,432824,433726,902,-,Verified
YLR146W-A,YLR146W-A,12,433871,434059,188,+,Uncharacterized
SMD3,YLR147C,12,434159,434464,305,-,Verified
PEP3,YLR148W,12,434642,437398,2756,+,Verified
YLR149C,YLR149C,12,437632,439824,2192,-,Uncharacterized
YLR149C-A,YLR149C-A,12,440371,440457,86,-,Dubious
STM1,YLR150W,12,440468,441289,821,+,Verified
PCD1,YLR151C,12,441716,442738,1022,-,Verified
YLR152C,YLR152C,12,442959,444689,1730,-,Uncharacterized
ACS2,YLR153C,12,445525,447576,2051,-,Verified
RNH203,YLR154C,12,447983,448315,332,-,Verified
YLR154W-A,YLR154W-A,12,452439,452624,185,+,Dubious
YLR154W-B,YLR154W-B,12,454393,454557,164,+,Dubious
TAR1,YLR154W-C,12,454697,455071,374,+,Verified
YLR154W-E,YLR154W-E,12,455434,455637,203,+,Dubious
YLR154W-F,YLR154W-F,12,455884,456024,140,+,Dubious
YLR154C-G,YLR154C-G,12,462523,462672,149,-,Uncharacterized
YLR154C-H,YLR154C-H,12,468828,468959,131,-,Uncharacterized
ASP3-1,YLR155C,12,469318,470406,1088,-,Verified
YLR156W,YLR156W,12,472114,472458,344,+,Uncharacterized
YLR156C-A,YLR156C-A,12,472480,472611,131,-,Uncharacterized
ASP3-2,YLR157C,12,472970,474058,1088,-,Verified
YLR157W-D,YLR157W-D,12,475765,475977,212,+,Uncharacterized
YLR157W-E,YLR157W-E,12,481874,482038,164,+,Uncharacterized
YLR157C-C,YLR157C-C,12,482060,482191,131,-,Uncharacterized
ASP3-3,YLR158C,12,482550,483638,1088,-,Verified
YLR159W,YLR159W,12,485346,485690,344,+,Uncharacterized
YLR159C-A,YLR159C-A,12,485712,485843,131,-,Uncharacterized
ASP3-4,YLR160C,12,486202,487290,1088,-,Verified
YLR161W,YLR161W,12,488998,489342,344,+,Uncharacterized
YLR162W,YLR162W,12,489574,489930,356,+,Uncharacterized
YLR162W-A,YLR162W-A,12,490407,490595,188,+,Uncharacterized
MAS1,YLR163C,12,491868,493256,1388,-,Verified
YLR163W-A,YLR163W-A,12,492814,492927,113,+,Dubious
YLR164W,YLR164W,12,493885,494391,506,+,Verified
PUS5,YLR165C,12,494496,495260,764,-,Verified
SEC10,YLR166C,12,495431,498046,2615,-,Verified
RPS31,YLR167W,12,498949,499407,458,+,Verified
AIM30,YLR168C,12,499580,500272,692,-,Uncharacterized
YLR169W,YLR169W,12,500337,500690,353,+,Dubious
APS1,YLR170C,12,500581,501051,470,-,Verified
YLR171W,YLR171W,12,500735,501124,389,+,Dubious
DPH5,YLR172C,12,501262,502164,902,-,Verified
YLR173W,YLR173W,12,502423,504249,1826,+,Uncharacterized
IDP2,YLR174W,12,504593,505831,1238,+,Verified
CBF5,YLR175W,12,506136,507587,1451,+,Verified
RFX1,YLR176C,12,507799,510234,2435,-,Verified
YLR177W,YLR177W,12,511056,512942,1886,+,Uncharacterized
TFS1,YLR178C,12,513164,513823,659,-,Verified
YLR179C,YLR179C,12,514110,514715,605,-,Uncharacterized
SAM1,YLR180W,12,515264,516412,1148,+,Verified
VTA1,YLR181C,12,516680,517672,992,-,Verified
SWI6,YLR182W,12,517942,520353,2411,+,Verified
TOS4,YLR183C,12,520545,522014,1469,-,Verified
YLR184W,YLR184W,12,522108,522455,347,+,Dubious
RPL37A,YLR185W,12,522665,523290,625,+,Verified
EMG1,YLR186W,12,523634,524392,758,+,Verified
SKG3,YLR187W,12,524867,527947,3080,+,Uncharacterized
MDL1,YLR188W,12,528302,530389,2087,+,Verified
ATG26,YLR189C,12,530799,534395,3596,-,Verified
MMR1,YLR190W,12,535216,536691,1475,+,Verified
PEX13,YLR191W,12,537274,538434,1160,+,Verified
HCR1,YLR192C,12,538794,539591,797,-,Verified
UPS1,YLR193C,12,540011,540538,527,-,Verified
YLR194C,YLR194C,12,540811,541575,764,-,Uncharacterized
NMT1,YLR195C,12,541939,543306,1367,-,Verified
PWP1,YLR196W,12,543970,545700,1730,+,Verified
SIK1,YLR197W,12,546099,547613,1514,+,Verified
YLR198C,YLR198C,12,547288,547647,359,-,Dubious
PBA1,YLR199C,12,547855,548771,916,-,Verified
YKE2,YLR200W,12,549014,549358,344,+,Verified
COQ9,YLR201C,12,549513,550295,782,-,Verified
YLR202C,YLR202C,12,550196,550638,442,-,Dubious
MSS51,YLR203C,12,550652,551962,1310,-,Verified
QRI5,YLR204W,12,552272,552607,335,+,Verified
HMX1,YLR205C,12,552726,553679,953,-,Verified
ENT2,YLR206W,12,554580,556421,1841,+,Verified
HRD3,YLR207W,12,556790,559291,2501,+,Verified
SEC13,YLR208W,12,559553,560446,893,+,Verified
PNP1,YLR209C,12,560799,561734,935,-,Verified
CLB4,YLR210W,12,562010,563392,1382,+,Verified
YLR211C,YLR211C,12,563794,564533,739,-,Uncharacterized
TUB4,YLR212C,12,564862,566283,1421,-,Verified
CRR1,YLR213C,12,566656,567924,1268,-,Verified
FRE1,YLR214W,12,568569,570629,2060,+,Verified
CDC123,YLR215C,12,570778,571860,1082,-,Verified
CPR6,YLR216C,12,572098,573213,1115,-,Verified
YLR217W,YLR217W,12,572911,573234,323,+,Dubious
YLR218C,YLR218C,12,573468,573920,452,-,Uncharacterized
MSC3,YLR219W,12,574153,576339,2186,+,Verified
CCC1,YLR220W,12,576827,577795,968,+,Verified
RSA3,YLR221C,12,578364,579026,662,-,Verified
UTP13,YLR222C,12,579320,581773,2453,-,Verified
YLR222C-A,YLR222C-A,12,582008,582238,230,-,Dubious
IFH1,YLR223C,12,582235,585492,3257,-,Verified
YLR224W,YLR224W,12,586466,587575,1109,+,Uncharacterized
YLR225C,YLR225C,12,587697,588920,1223,-,Uncharacterized
BUR2,YLR226W,12,589356,590543,1187,+,Verified
ADY4,YLR227C,12,590564,592045,1481,-,Verified
ECM22,YLR228C,12,600021,602465,2444,-,Verified
CDC42,YLR229C,12,604214,604789,575,-,Verified
YLR230W,YLR230W,12,604576,604881,305,+,Dubious
BNA5,YLR231C,12,605760,607121,1361,-,Verified
YLR232W,YLR232W,12,606832,607179,347,+,Dubious
EST1,YLR233C,12,607427,609526,2099,-,Verified
TOP3,YLR234W,12,609785,611755,1970,+,Verified
YLR235C,YLR235C,12,611534,611932,398,-,Dubious
YLR236C,YLR236C,12,611796,612119,323,-,Dubious
THI7,YLR237W,12,612369,614165,1796,+,Verified
FAR10,YLR238W,12,614757,616193,1436,+,Verified
LIP2,YLR239C,12,616334,617320,986,-,Verified
VPS34,YLR240W,12,617535,620162,2627,+,Verified
YLR241W,YLR241W,12,620475,622823,2348,+,Uncharacterized
ARV1,YLR242C,12,622920,623885,965,-,Verified
YLR243W,YLR243W,12,624205,625023,818,+,Uncharacterized
MAP1,YLR244C,12,625170,626333,1163,-,Verified
CDD1,YLR245C,12,626504,626932,428,-,Verified
ERF2,YLR246W,12,627120,628199,1079,+,Verified
IRC20,YLR247C,12,628686,633356,4670,-,Verified
RCK2,YLR248W,12,634254,636086,1832,+,Verified
YEF3,YLR249W,12,636782,639916,3134,+,Verified
SSP120,YLR250W,12,640319,641023,704,+,Verified
SYM1,YLR251W,12,641466,642059,593,+,Verified
YLR252W,YLR252W,12,641959,642264,305,+,Dubious
YLR253W,YLR253W,12,642629,644338,1709,+,Uncharacterized
NDL1,YLR254C,12,644406,644975,569,-,Verified
YLR255C,YLR255C,12,645602,645955,353,-,Dubious
HAP1,YLR256W,12,646417,650925,4508,+,Verified
YLR257W,YLR257W,12,658828,659793,965,+,Uncharacterized
GSY2,YLR258W,12,660718,662835,2117,+,Verified
HSP60,YLR259C,12,663286,665004,1718,-,Verified
LCB5,YLR260W,12,665846,667909,2063,+,Verified
VPS63,YLR261C,12,668239,668565,326,-,Dubious
YPT6,YLR262C,12,668246,668893,647,-,Verified
TMA7,YLR262C-A,12,669470,669664,194,-,Verified
RED1,YLR263W,12,670342,672825,2483,+,Verified
RPS28B,YLR264W,12,673133,673336,203,+,Verified
YLR264C-A,YLR264C-A,12,673830,673946,116,-,Uncharacterized
NEJ1,YLR265C,12,674429,675457,1028,-,Verified
PDR8,YLR266C,12,675621,677726,2105,-,Verified
BOP2,YLR267W,12,678214,679926,1712,+,Uncharacterized
SEC22,YLR268W,12,680202,680846,644,+,Verified
YLR269C,YLR269C,12,680868,681218,350,-,Dubious
DCS1,YLR270W,12,681188,682240,1052,+,Verified
YLR271W,YLR271W,12,682739,683563,824,+,Uncharacterized
YCS4,YLR272C,12,683674,687204,3530,-,Verified
PIG1,YLR273C,12,689085,691031,1946,-,Verified
MCM5,YLR274W,12,691557,693884,2327,+,Verified
SMD2,YLR275W,12,694380,694802,422,+,Verified
DBP9,YLR276C,12,695048,696832,1784,-,Verified
YSH1,YLR277C,12,697158,699497,2339,-,Verified
YLR278C,YLR278C,12,700001,704026,4025,-,Uncharacterized
YLR279W,YLR279W,12,704311,704700,389,+,Dubious
YLR280C,YLR280C,12,704485,704835,350,-,Dubious
YLR281C,YLR281C,12,704495,704962,467,-,Uncharacterized
YLR282C,YLR282C,12,705073,705414,341,-,Dubious
YLR283W,YLR283W,12,705188,706132,944,+,Uncharacterized
ECI1,YLR284C,12,706200,707042,842,-,Verified
NNT1,YLR285W,12,707362,708147,785,+,Verified
YLR285C-A,YLR285C-A,12,708170,708340,170,-,Uncharacterized
CTS1,YLR286C,12,708450,710138,1688,-,Verified
YLR286W-A,YLR286W-A,12,708564,708698,134,+,Dubious
YLR287C,YLR287C,12,710993,712060,1067,-,Uncharacterized
RPS30A,YLR287C-A,12,712539,713160,621,-,Verified
MEC3,YLR288C,12,713482,714906,1424,-,Verified
GUF1,YLR289W,12,715091,717028,1937,+,Verified
YLR290C,YLR290C,12,717147,717980,833,-,Uncharacterized
GCD7,YLR291C,12,718319,719464,1145,-,Verified
SEC72,YLR292C,12,719791,720372,581,-,Verified
GSP1,YLR293C,12,720773,721432,659,-,Verified
YLR294C,YLR294C,12,721703,722032,329,-,Dubious
ATP14,YLR295C,12,722001,722375,374,-,Verified
